,sale_date,item_name,item_tags,item_price,item_quantity,store_location,customer_gender,customer_age,customer_email,customer_satisfaction,coupon_used,purchase_method
4636,2016-10-23 09:07:01.061,"['envelopes', 'laptop', 'notepad', 'backpack']","[['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['school', 'travel', 'kids']]","[Decimal128('19.11'), Decimal128('790.04'), Decimal128('18.03'), Decimal128('156.37')]","[3, 1, 5, 3]",Denver,F,35,lavov@ruocibad.yt,3,True,Online
4637,2014-11-08 17:30:41.938,"['notepad', 'backpack', 'envelopes']","[['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general']]","[Decimal128('16.19'), Decimal128('85.21'), Decimal128('17.49')]","[3, 4, 5]",Seattle,M,52,utija@pajav.am,1,False,In store
4638,2015-03-12 02:38:44.547,"['notepad', 'backpack', 'notepad']","[['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['office', 'writing', 'school']]","[Decimal128('25.45'), Decimal128('145.47'), Decimal128('26.09')]","[4, 4, 1]",Denver,F,65,ufopi@fi.nf,5,False,In store
4639,2013-01-24 18:59:10.698,"['notepad', 'envelopes', 'envelopes']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general']]","[Decimal128('38.11'), Decimal128('5.81'), Decimal128('24.97')]","[3, 6, 3]",New York,M,71,maze@dac.co,4,False,In store
4640,2014-02-09 17:20:03.534,"['backpack', 'notepad', 'envelopes', 'pens']","[['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('147.29'), Decimal128('37.78'), Decimal128('13.17'), Decimal128('28.77')]","[4, 3, 8, 5]",Austin,F,70,sijcu@voh.gu,3,False,Online
4641,2013-01-09 08:15:05.995,"['laptop', 'pens', 'binder', 'binder']","[['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['school', 'general', 'organization']]","[Decimal128('1540.8'), Decimal128('43.28'), Decimal128('18.16'), Decimal128('24.66')]","[1, 5, 8, 6]",Denver,M,25,taj@neh.ng,5,False,Online
4642,2016-03-28 14:50:31.178,"['printer paper', 'laptop', 'backpack']","[['office', 'stationary'], ['electronics', 'school', 'office'], ['school', 'travel', 'kids']]","[Decimal128('26.35'), Decimal128('1465.85'), Decimal128('84.49')]","[9, 5, 5]",Seattle,F,44,suru@su.me,5,False,In store
4643,2014-10-15 03:44:06.920,"['pens', 'backpack', 'notepad', 'envelopes', 'envelopes', 'laptop', 'notepad', 'binder', 'pens']","[['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('58.82'), Decimal128('185.56'), Decimal128('10.59'), Decimal128('19.14'), Decimal128('6.5'), Decimal128('584.13'), Decimal128('15.08'), Decimal128('26.43'), Decimal128('70.1')]","[5, 4, 4, 5, 5, 5, 4, 1, 5]",Austin,M,46,jodav@iwi.org,4,False,In store
4644,2016-12-30 06:21:35.161,"['pens', 'binder', 'notepad', 'binder', 'backpack', 'printer paper', 'pens', 'envelopes', 'envelopes', 'notepad']","[['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['office', 'writing', 'school']]","[Decimal128('65.65'), Decimal128('21.25'), Decimal128('9.81'), Decimal128('25.28'), Decimal128('168.76'), Decimal128('49.3'), Decimal128('41.14'), Decimal128('15.43'), Decimal128('10.09'), Decimal128('24.82')]","[1, 2, 3, 4, 4, 7, 3, 10, 9, 1]",London,F,48,cusivaka@ukebukej.kw,4,False,In store
4645,2014-06-06 00:14:37.587,"['notepad', 'notepad', 'printer paper', 'binder', 'backpack']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['office', 'stationary'], ['school', 'general', 'organization'], ['school', 'travel', 'kids']]","[Decimal128('33.97'), Decimal128('16.08'), Decimal128('26.29'), Decimal128('17.8'), Decimal128('100.38')]","[5, 1, 4, 7, 1]",Denver,M,58,juno@pevwo.bq,4,False,In store
4646,2016-06-16 14:42:55.564,"['notepad', 'envelopes', 'binder', 'pens', 'backpack']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids']]","[Decimal128('36.97'), Decimal128('5.73'), Decimal128('25.28'), Decimal128('46.05'), Decimal128('190.44')]","[5, 10, 9, 4, 2]",Seattle,M,38,pozcudur@eruimi.np,4,False,In store
4647,2013-11-26 18:48:54.277,"['binder', 'notepad', 'binder', 'laptop', 'pens', 'printer paper', 'envelopes']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('24.56'), Decimal128('18.77'), Decimal128('18.9'), Decimal128('1103.43'), Decimal128('25.03'), Decimal128('32.65'), Decimal128('8.24')]","[9, 2, 1, 4, 1, 8, 6]",Austin,F,63,ipallu@go.ly,5,False,Phone
4648,2016-07-07 02:51:05.504,"['printer paper', 'pens', 'envelopes']","[['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('30.45'), Decimal128('26.59'), Decimal128('13.42')]","[1, 2, 6]",Seattle,F,61,gaf@aj.tv,4,False,In store
4649,2015-10-21 06:09:52.643,"['notepad', 'binder', 'envelopes', 'laptop', 'notepad', 'binder', 'notepad', 'pens', 'printer paper', 'envelopes']","[['office', 'writing', 'school'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('11.96'), Decimal128('17.08'), Decimal128('21.21'), Decimal128('674.16'), Decimal128('25.34'), Decimal128('27.55'), Decimal128('34.23'), Decimal128('65.45'), Decimal128('31.54'), Decimal128('5.74')]","[2, 2, 2, 2, 5, 2, 3, 5, 1, 6]",San Diego,F,66,fibo@ih.mg,5,False,Online
4650,2014-07-30 14:24:49.531,"['printer paper', 'envelopes', 'notepad', 'binder', 'notepad', 'pens']","[['office', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('29.18'), Decimal128('17.06'), Decimal128('35.8'), Decimal128('23.38'), Decimal128('21.59'), Decimal128('9.24')]","[6, 7, 1, 9, 3, 5]",Denver,F,43,je@ipzivke.gw,4,False,In store
4651,2013-03-17 17:25:11.760,"['backpack', 'binder', 'printer paper', 'envelopes', 'notepad', 'notepad', 'binder', 'pens']","[['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('96.99'), Decimal128('18.47'), Decimal128('22.98'), Decimal128('23.74'), Decimal128('18.48'), Decimal128('5.94'), Decimal128('25.38'), Decimal128('71.55')]","[5, 3, 10, 10, 5, 1, 7, 3]",Denver,F,48,vajdince@gij.je,4,True,In store
4652,2017-12-22 01:02:37.111,"['notepad', 'binder']","[['office', 'writing', 'school'], ['school', 'general', 'organization']]","[Decimal128('26.23'), Decimal128('15.55')]","[4, 10]",London,M,59,burag@ofenoz.tj,3,True,In store
4653,2016-10-09 16:03:25.083,"['notepad', 'envelopes', 'binder', 'printer paper', 'notepad', 'envelopes', 'pens', 'binder', 'backpack']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['office', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['school', 'travel', 'kids']]","[Decimal128('15.31'), Decimal128('6.99'), Decimal128('26.09'), Decimal128('36.51'), Decimal128('36'), Decimal128('7.65'), Decimal128('34.76'), Decimal128('24.47'), Decimal128('92.67')]","[1, 6, 10, 6, 4, 2, 2, 2, 5]",Seattle,M,40,va@gid.tr,4,False,Online
4654,2015-03-04 05:28:06.296,"['laptop', 'pens', 'envelopes']","[['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('709.28'), Decimal128('37.7'), Decimal128('18.45')]","[3, 2, 1]",Seattle,M,52,uv@pi.br,3,False,Online
4655,2016-06-22 05:55:37.799,"['backpack', 'pens', 'notepad', 'laptop', 'binder', 'notepad', 'binder', 'pens']","[['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('61.27'), Decimal128('11.43'), Decimal128('25.57'), Decimal128('1004.95'), Decimal128('16.87'), Decimal128('14.38'), Decimal128('29.69'), Decimal128('74.07')]","[4, 1, 3, 5, 6, 1, 1, 2]",Seattle,F,44,naveho@pih.ws,3,False,In store
4656,2014-07-01 20:01:50.021,"['notepad', 'backpack', 'binder', 'binder', 'notepad', 'envelopes', 'notepad', 'laptop', 'pens']","[['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('23.52'), Decimal128('176.07'), Decimal128('24.7'), Decimal128('10.95'), Decimal128('29.44'), Decimal128('5.97'), Decimal128('18.44'), Decimal128('530.83'), Decimal128('18.91')]","[3, 3, 2, 3, 1, 5, 2, 1, 5]",Seattle,F,21,ka@ejeoj.gs,1,True,In store
4657,2015-06-11 03:57:52.253,"['backpack', 'envelopes', 'notepad']","[['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['office', 'writing', 'school']]","[Decimal128('121.48'), Decimal128('6.9'), Decimal128('15.85')]","[3, 4, 4]",London,M,52,hab@ujokum.an,5,False,In store
4658,2014-09-08 23:54:03.288,"['pens', 'notepad', 'backpack', 'printer paper', 'notepad', 'envelopes', 'notepad', 'pens']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['office', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('66.86'), Decimal128('32.67'), Decimal128('56.14'), Decimal128('16.72'), Decimal128('29.59'), Decimal128('6.2'), Decimal128('34.05'), Decimal128('33.91')]","[2, 1, 3, 6, 1, 7, 2, 4]",San Diego,M,33,dalsu@cusnovi.pa,3,False,Online
4659,2017-06-22 02:28:37.664,['binder'],"[['school', 'general', 'organization']]",[Decimal128('12.05')],[4],Denver,F,38,hahha@ka.co,5,False,In store
4660,2017-06-22 03:28:00.090,"['pens', 'binder', 'notepad', 'pens', 'binder', 'laptop', 'envelopes', 'backpack', 'notepad']","[['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'writing', 'school']]","[Decimal128('23.79'), Decimal128('22.35'), Decimal128('8.33'), Decimal128('18.59'), Decimal128('29.08'), Decimal128('547.52'), Decimal128('19.81'), Decimal128('163.48'), Decimal128('22.81')]","[2, 7, 2, 4, 1, 2, 9, 5, 1]",London,F,58,bopikpi@zulohsu.tl,1,True,In store
4661,2016-08-26 22:31:01.197,"['pens', 'notepad', 'pens', 'binder']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('46.35'), Decimal128('15.31'), Decimal128('38.76'), Decimal128('26.38')]","[3, 2, 5, 9]",Denver,M,60,encabivi@hicew.co,3,False,Phone
4662,2015-06-04 05:01:49.930,"['notepad', 'envelopes', 'binder', 'binder', 'notepad', 'pens', 'pens', 'notepad']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('25.42'), Decimal128('22.78'), Decimal128('14.56'), Decimal128('15.03'), Decimal128('29.17'), Decimal128('61.93'), Decimal128('67.33'), Decimal128('37.62')]","[2, 5, 7, 10, 2, 5, 4, 4]",Denver,F,51,ohzuhuj@za.kz,4,False,In store
4663,2017-10-01 14:43:00.650,"['backpack', 'binder', 'notepad', 'pens', 'envelopes']","[['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('172.22'), Decimal128('10.33'), Decimal128('29.66'), Decimal128('37.37'), Decimal128('10.82')]","[3, 10, 1, 1, 1]",London,F,70,nub@tur.cy,4,False,Phone
4664,2016-04-13 10:27:06.042,"['notepad', 'binder', 'envelopes', 'printer paper', 'notepad', 'envelopes', 'binder', 'pens']","[['office', 'writing', 'school'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('7.33'), Decimal128('20.82'), Decimal128('23.35'), Decimal128('36.8'), Decimal128('22.54'), Decimal128('18.59'), Decimal128('28.49'), Decimal128('67.07')]","[5, 3, 6, 2, 1, 1, 3, 5]",Denver,M,34,ci@keg.gq,5,False,Online
4665,2013-10-28 11:26:01.227,"['backpack', 'pens', 'envelopes', 'printer paper', 'pens', 'binder', 'notepad']","[['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('94.99'), Decimal128('50.84'), Decimal128('15.48'), Decimal128('27.93'), Decimal128('39.61'), Decimal128('21.57'), Decimal128('12.13')]","[3, 3, 8, 6, 5, 10, 2]",Denver,M,63,du@jugunudov.km,5,False,In store
4666,2015-12-06 12:44:17.832,"['notepad', 'notepad', 'printer paper', 'envelopes', 'envelopes', 'binder', 'pens', 'pens', 'backpack']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids']]","[Decimal128('36.71'), Decimal128('19.03'), Decimal128('27.61'), Decimal128('20.66'), Decimal128('14.82'), Decimal128('21.97'), Decimal128('9.4'), Decimal128('66.46'), Decimal128('127.82')]","[1, 4, 9, 10, 9, 8, 5, 5, 4]",Seattle,F,25,nu@batvubzol.mc,5,False,Online
4667,2015-02-23 15:45:59.227,"['notepad', 'backpack', 'printer paper', 'notepad', 'binder', 'pens', 'envelopes']","[['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['office', 'stationary'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('19.01'), Decimal128('181.84'), Decimal128('38.09'), Decimal128('26.82'), Decimal128('18.16'), Decimal128('74.72'), Decimal128('17.26')]","[2, 1, 9, 4, 10, 5, 8]",Denver,F,50,vevelfep@seldi.mx,5,False,Online
4668,2013-12-26 23:33:46.287,"['pens', 'notepad', 'binder', 'laptop']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['electronics', 'school', 'office']]","[Decimal128('34'), Decimal128('10.07'), Decimal128('23.89'), Decimal128('1026.12')]","[5, 3, 8, 1]",Seattle,F,48,va@zib.lb,3,False,Online
4669,2016-10-29 18:24:42.507,"['binder', 'envelopes', 'notepad']","[['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school']]","[Decimal128('16.5'), Decimal128('12.51'), Decimal128('29.71')]","[2, 2, 5]",Denver,M,65,sagana@vowma.co,5,False,In store
4670,2013-03-22 14:06:21.976,['binder'],"[['school', 'general', 'organization']]",[Decimal128('18.89')],[1],Denver,F,48,donlec@utu.tl,5,False,In store
4671,2017-07-11 04:58:50.392,"['printer paper', 'envelopes', 'notepad', 'pens', 'notepad']","[['office', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('30.4'), Decimal128('11.14'), Decimal128('9.62'), Decimal128('52.6'), Decimal128('25.93')]","[7, 2, 2, 4, 5]",London,M,33,luefiju@jewijow.la,4,True,In store
4672,2017-07-16 04:32:23.661,"['notepad', 'pens']","[['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('6.2'), Decimal128('5.85')]","[3, 1]",Austin,M,55,ze@goji.tm,4,True,Online
4673,2013-06-09 10:18:57.757,"['envelopes', 'notepad', 'notepad']","[['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('24.43'), Decimal128('25.94'), Decimal128('23.83')]","[5, 3, 3]",Denver,M,24,igi@refdokih.bt,4,False,In store
4674,2017-07-19 17:01:04.313,"['pens', 'laptop', 'envelopes', 'binder', 'backpack', 'printer paper']","[['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['office', 'stationary']]","[Decimal128('43.65'), Decimal128('400.5'), Decimal128('10.19'), Decimal128('17.9'), Decimal128('198.64'), Decimal128('36.94')]","[1, 3, 9, 8, 2, 10]",London,M,59,afnag@nem.pf,4,False,In store
4675,2016-01-10 09:33:26.009,"['laptop', 'pens', 'envelopes', 'notepad', 'notepad', 'backpack', 'binder', 'envelopes', 'printer paper', 'notepad']","[['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('1452.49'), Decimal128('22.51'), Decimal128('16.37'), Decimal128('24.12'), Decimal128('32.09'), Decimal128('194.94'), Decimal128('27.69'), Decimal128('10.84'), Decimal128('34.23'), Decimal128('32.43')]","[5, 5, 8, 4, 4, 2, 6, 2, 4, 2]",Seattle,F,33,wibo@zewkov.fi,4,False,Online
4676,2016-09-27 16:48:15.686,"['notepad', 'envelopes', 'laptop', 'printer paper', 'notepad', 'pens', 'envelopes']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'stationary'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('30.8'), Decimal128('21.98'), Decimal128('1514.87'), Decimal128('44.09'), Decimal128('28.87'), Decimal128('23.13'), Decimal128('14.66')]","[2, 6, 3, 5, 2, 3, 3]",Seattle,M,38,bu@rir.tm,4,False,In store
4677,2017-08-17 06:59:24.982,"['binder', 'pens', 'envelopes', 'printer paper']","[['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'stationary']]","[Decimal128('29.37'), Decimal128('53.07'), Decimal128('8.57'), Decimal128('41.81')]","[3, 5, 1, 10]",Denver,M,35,jalroro@okebatup.id,5,False,In store
4678,2017-11-11 23:07:51.730,"['backpack', 'envelopes', 'printer paper', 'pens', 'laptop', 'binder', 'notepad']","[['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('119.18'), Decimal128('12.87'), Decimal128('18.8'), Decimal128('60'), Decimal128('754.7'), Decimal128('25.05'), Decimal128('7.68')]","[1, 10, 4, 3, 3, 9, 1]",Austin,F,68,izu@ewzij.ye,3,False,In store
4679,2014-06-07 12:38:24.957,"['binder', 'notepad', 'notepad', 'printer paper', 'envelopes', 'pens', 'backpack', 'binder', 'envelopes', 'laptop']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office']]","[Decimal128('27.63'), Decimal128('12.76'), Decimal128('9.65'), Decimal128('19.37'), Decimal128('6.15'), Decimal128('65.91'), Decimal128('175.5'), Decimal128('27.3'), Decimal128('21.34'), Decimal128('837.96')]","[1, 5, 4, 5, 9, 4, 5, 3, 2, 4]",London,F,34,aza@pavjoso.ad,3,False,In store
4680,2013-06-23 05:04:13.740,"['laptop', 'binder', 'envelopes', 'envelopes', 'notepad', 'pens', 'pens', 'backpack']","[['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids']]","[Decimal128('802.4'), Decimal128('20.96'), Decimal128('18.54'), Decimal128('24.95'), Decimal128('14.31'), Decimal128('23.28'), Decimal128('38.92'), Decimal128('42.22')]","[1, 9, 3, 3, 4, 4, 3, 5]",Seattle,M,27,zugdi@ur.dz,1,False,Online
4681,2017-04-23 01:32:59.432,"['binder', 'notepad', 'notepad']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('12.9'), Decimal128('36.13'), Decimal128('23.29')]","[9, 4, 1]",New York,M,40,uzhusi@hut.do,4,False,In store
4682,2015-03-30 03:34:07.978,"['notepad', 'envelopes']","[['office', 'writing', 'school'], ['stationary', 'office', 'general']]","[Decimal128('24.84'), Decimal128('17.54')]","[3, 10]",Seattle,F,30,jolud@fe.lr,1,False,In store
4683,2015-10-27 13:33:07.212,"['pens', 'backpack', 'envelopes', 'pens', 'binder']","[['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('5.83'), Decimal128('49.35'), Decimal128('16.02'), Decimal128('27.51'), Decimal128('29.57')]","[4, 3, 8, 3, 5]",Seattle,M,67,docifwu@tub.py,2,False,Online
4684,2014-03-29 08:41:12.828,['pens'],"[['writing', 'office', 'school', 'stationary']]",[Decimal128('6.13')],[2],Seattle,M,19,wi@keloic.uz,5,False,Phone
4685,2014-02-03 22:36:20.917,"['laptop', 'binder', 'notepad', 'printer paper', 'pens', 'pens']","[['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('929.53'), Decimal128('10.01'), Decimal128('22.71'), Decimal128('33.24'), Decimal128('64.28'), Decimal128('67.35')]","[1, 6, 4, 3, 2, 5]",San Diego,F,50,aldi@kuvoj.na,4,False,Online
4686,2016-03-15 00:56:20.748,"['notepad', 'notepad', 'pens', 'pens', 'binder', 'binder', 'envelopes', 'laptop']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office']]","[Decimal128('37.17'), Decimal128('19.65'), Decimal128('29.35'), Decimal128('18.44'), Decimal128('20.11'), Decimal128('11.58'), Decimal128('20.28'), Decimal128('1212.77')]","[4, 1, 3, 3, 8, 3, 8, 4]",London,F,64,cazop@tunge.mk,1,False,In store
4687,2014-05-19 22:57:21.585,"['binder', 'pens', 'backpack']","[['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids']]","[Decimal128('22.86'), Decimal128('28.97'), Decimal128('48.87')]","[6, 2, 1]",New York,F,35,ilade@nitu.sm,4,False,Online
4688,2016-01-25 00:48:37.962,"['notepad', 'printer paper', 'binder', 'pens', 'envelopes', 'notepad', 'backpack']","[['office', 'writing', 'school'], ['office', 'stationary'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'travel', 'kids']]","[Decimal128('32.1'), Decimal128('14.6'), Decimal128('28.53'), Decimal128('52.27'), Decimal128('7.66'), Decimal128('27.84'), Decimal128('143.24')]","[2, 6, 6, 5, 1, 3, 1]",Austin,F,18,ule@not.st,1,False,In store
4689,2017-08-27 15:12:44.937,['envelopes'],"[['stationary', 'office', 'general']]",[Decimal128('15.78')],[10],Seattle,M,71,rudpebop@aho.au,4,False,In store
4690,2013-08-14 14:41:26.755,"['binder', 'pens', 'pens', 'binder', 'envelopes', 'notepad', 'laptop', 'notepad', 'notepad']","[['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('27.05'), Decimal128('49.95'), Decimal128('69.01'), Decimal128('21.34'), Decimal128('10.1'), Decimal128('26.49'), Decimal128('1529.89'), Decimal128('17.69'), Decimal128('10.16')]","[5, 4, 2, 1, 4, 3, 2, 4, 2]",Seattle,M,38,uleles@fotleib.kz,2,False,Online
4691,2017-03-25 01:57:13.916,"['binder', 'laptop', 'backpack', 'envelopes', 'binder']","[['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['school', 'general', 'organization']]","[Decimal128('21.85'), Decimal128('673.34'), Decimal128('158.66'), Decimal128('24.56'), Decimal128('17.61')]","[3, 4, 1, 3, 5]",Denver,F,64,put@hofhosce.tf,5,False,Online
4692,2017-03-04 17:21:42.397,"['binder', 'notepad', 'pens']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('29.01'), Decimal128('14.18'), Decimal128('24.1')]","[7, 3, 3]",New York,M,32,wepavlez@ocaziv.id,5,False,Online
